file	type	total	code	comment	blank	short
../PreservationSimulation/shelf/debug/loff.sh	sh	1	1	0	0	0
../PreservationSimulation/shelf/debug/lon.sh	sh	1	1	0	0	0
../PreservationSimulation/shelf/debug/lond.sh	sh	1	1	0	0	0
../PreservationSimulation/shelf/debug/lone.sh	sh	1	1	0	0	0
../PreservationSimulation/shelf/debug/tfailonly.sh	sh	2	2	0	0	0
../PreservationSimulation/shelf/debug/toff.sh	sh	2	2	0	0	0
../PreservationSimulation/shelf/debug/ton.sh	sh	2	1	0	1	0
../PreservationSimulation/shelf/debug/ton5.sh	sh	1	1	0	0	0
../PreservationSimulation/shelf/emptygiantoutput.sh	sh	7	3	3	1	0
../PreservationSimulation/shelf/get01-lines.sh	sh	26	17	2	7	0
../PreservationSimulation/shelf/get02-numbers.sh	sh	26	17	2	7	0
../PreservationSimulation/shelf/getalllines-new-06.sh	sh	25	17	4	4	0
../PreservationSimulation/shelf/getalllines-new.sh	sh	25	17	4	4	0
../PreservationSimulation/shelf/getalllines-raw-03.sh	sh	45	25	13	7	0
../PreservationSimulation/shelf/newinstructions/makecompletetemplate.sh	sh	50	39	4	7	0
../PreservationSimulation/shelf/newinstructions/substituteall-00.sh	sh	56	31	16	9	0
../PreservationSimulation/shelf/newinstructions/substituteall.sh	sh	56	31	16	9	0
../PreservationSimulation/shelf/run08.sh	sh	41	18	19	4	0
../PreservationSimulation/shelf/updateall.sh	sh	32	15	13	4	0
../PreservationSimulation/shelf/audit2.py	py	821	261	474	86	0
../PreservationSimulation/shelf/audit205.py	py	821	261	474	86	0
../PreservationSimulation/shelf/broker.py	py	605	352	174	79	0
../PreservationSimulation/shelf/broker_07.py	py	605	352	174	79	0
../PreservationSimulation/shelf/client2.py	py	504	292	153	59	0
../PreservationSimulation/shelf/client203.py	py	504	292	153	59	0
../PreservationSimulation/shelf/cliparse.py	py	200	140	26	34	0
../PreservationSimulation/shelf/cliparse10.py	py	200	140	26	34	0
../PreservationSimulation/shelf/datacleanup.py	py	203	107	59	37	0
../PreservationSimulation/shelf/datacleanup_01.py	py	203	107	59	37	0
../PreservationSimulation/shelf/dbclearcollection.py	py	80	35	28	17	0
../PreservationSimulation/shelf/dbclearcollection_00.py	py	80	35	28	17	0
../PreservationSimulation/shelf/dbdumpcollection.py	py	83	38	28	17	0
../PreservationSimulation/shelf/dbdumpcollection_00.py	py	83	38	28	17	0
../PreservationSimulation/shelf/docs/CorrelatedFailures-00.txt.py	py	79	26	32	21	0
../PreservationSimulation/shelf/extractvalues-06.py	py	315	159	111	45	0
../PreservationSimulation/shelf/extractvalues.py	py	315	159	111	45	0
../PreservationSimulation/shelf/fib-01.py	py	17	11	2	4	0
../PreservationSimulation/shelf/fib.py	py	17	11	2	4	0
../PreservationSimulation/shelf/globaldata.py	py	168	93	50	25	0
../PreservationSimulation/shelf/globaldata11.py	py	168	93	50	25	0
../PreservationSimulation/shelf/listactor-01.py	py	183	84	74	25	0
../PreservationSimulation/shelf/listactor.py	py	183	84	74	25	0
../PreservationSimulation/shelf/logoutput.py	py	114	47	53	14	0
../PreservationSimulation/shelf/logoutput07.py	py	114	47	53	14	0
../PreservationSimulation/shelf/main.py	py	782	337	337	108	0
../PreservationSimulation/shelf/main17.py	py	782	337	337	108	0
../PreservationSimulation/shelf/mongolib-03.py	py	214	74	106	34	0
../PreservationSimulation/shelf/mongolib.py	py	214	74	106	34	0
../PreservationSimulation/shelf/newinstructions/dbclearcollection_00.py	py	80	35	28	17	0
../PreservationSimulation/shelf/newinstructions/expandtemplate-00.py	py	205	67	113	25	0
../PreservationSimulation/shelf/newinstructions/expandtemplate.py	py	205	67	113	25	0
../PreservationSimulation/shelf/newinstructions/loadintodb_00.py	py	87	37	32	18	0
../PreservationSimulation/shelf/newinstructions/loadintodb_01.py	py	109	51	39	19	0
../PreservationSimulation/shelf/newinstructions/makeinstructionfromdict-00.py	py	8	0	4	4	0
../PreservationSimulation/shelf/newinstructions/mongolib-02.py	py	213	73	106	34	0
../PreservationSimulation/shelf/newinstructions/NewTraceFac11.py	py	412	124	246	42	0
../PreservationSimulation/shelf/newinstructions/test/fib.py	py	17	11	2	4	0
../PreservationSimulation/shelf/newinstructions/test/slow.py	py	12	8	1	3	0
../PreservationSimulation/shelf/NewTraceFac.py	py	412	124	246	42	0
../PreservationSimulation/shelf/NewTraceFac11.py	py	412	124	246	42	0
../PreservationSimulation/shelf/readin.py	py	121	74	33	14	0
../PreservationSimulation/shelf/readin07.py	py	121	74	33	14	0
../PreservationSimulation/shelf/repair.py	py	70	8	46	16	0
../PreservationSimulation/shelf/repair01.py	py	70	8	46	16	0
../PreservationSimulation/shelf/runsequence-03.py	py	277	149	98	30	0
../PreservationSimulation/shelf/runsequence.py	py	277	149	98	30	0
../PreservationSimulation/shelf/server.py	py	729	400	247	82	0
../PreservationSimulation/shelf/server17.py	py	729	400	247	82	0
../PreservationSimulation/shelf/util.py	py	149	61	68	20	0
../PreservationSimulation/shelf/util06.py	py	149	61	68	20	0
../PreservationSimulation/shelf/1000Randoms.txt	txt	1000	1000	0	0	0
../PreservationSimulation/shelf/articles/MoreURLs.txt	txt	4	4	0	0	0
